,article_id,published,title,type,url
0,714148.0,2016-03-20,Die vier grossen Klima-Irrtümer: Punkte zum Nachdenken und Fakten zum Angeben,news,http://www.tageswoche.ch/de/2016_12/leben/714148/die-vier-grossen-klima-irrtuemer-punkte-zum-nachdenken-und-fakten-zum-angeben.htm
0,714158.0,2016-03-14,Das sagt der Künstler zur ominösen Botschaft an der Fassade,news,http://www.tageswoche.ch/de/2016_12/kultur/714158/das-sagt-der-kuenstler-zur-ominoesen-botschaft-an-der-fassade.htm
0,714175.0,2016-03-14,Mindestens zwei Einsprachen gegen Ozeanium des Zoos Basel,newswire,http://www.tageswoche.ch/de/2016_12/basel/714175/mindestens-zwei-einsprachen-gegen-ozeanium-des-zoos-basel.htm
0,714251.0,2016-03-17,Ines Goldbach zur letzten ERNTE: «Die Enttäuschung ist sehr gross»,news,http://www.tageswoche.ch/de/2016_12/kultur/714251/ines-goldbach-zur-letzten-ernte-die-enttaeuschung-ist-sehr-gross.htm
0,714261.0,2016-03-15,Michael Koechlin neuer Chef der Basler LDP-Fraktion,newswire,http://www.tageswoche.ch/de/2016_12/basel/714261/michael-koechlin-neuer-chef-der-basler-ldp-fraktion.htm
0,714305.0,2016-03-16,"Taulant Xhaka: «Man nimmt sich Besserung vor, und dann kommt der nächste Vorfall»",news,http://www.tageswoche.ch/de/2016_12/sport/714305/taulant-xhaka-man-nimmt-sich-besserung-vor-und-dann-kommt-der-naechste-vorfall.htm
0,714368.0,2016-03-16,Nationalrätin Martullo-Blocher stimmt fürs eigene Portemonnaie,news,http://www.tageswoche.ch/de/2016_12/schweiz/714368/nationalraetin-martullo-blocher-stimmt-fuers-eigene-portemonnaie.htm
0,714380.0,2016-03-23,Schweizerdeutsch für Flüchtlinge: Eine App will ihnen dabei helfen,news,http://www.tageswoche.ch/de/2016_13/basel/714380/schweizerdeutsch-fuer-fluechtlinge-eine-app-will-ihnen-dabei-helfen.htm
0,714415.0,2016-03-16,Bekommt Basel jetzt auch eine Badminton-WM?,news,http://www.tageswoche.ch/de/2016_12/sport/714415/bekommt-basel-jetzt-auch-eine-badminton-wm.htm
0,714524.0,2016-03-19,"Alte Drämmli werden verschenkt, aber was passiert mit den Bussen?",news,http://www.tageswoche.ch/de/2016_12/basel/714524/alte-draemmli-werden-verschenkt-aber-was-passiert-mit-den-bussen.htm
0,714575.0,2016-03-21,Wer glotzt denn noch TV? Heute schauen wir Facebook,news,http://www.tageswoche.ch/de/2016_12/leben/714575/wer-glotzt-denn-noch-tv-heute-schauen-wir-facebook.htm
0,714578.0,2016-03-20,Gruben und Gerüste – eine Baustellenrundfahrt durch Basel in Bildern,news,http://www.tageswoche.ch/de/2016_12/basel/714578/gruben-und-gerueste-eine-baustellenrundfahrt-durch-basel-in-bildern.htm
0,714619.0,2016-03-18,Das Leben tanzt Tango mit Scott Chipperfield,news,http://www.tageswoche.ch/de/2016_12/basel/714619/das-leben-tanzt-tango-mit-scott-chipperfield.htm
0,714682.0,2016-03-19,Lachs auf Lauchbett,blog,http://www.tageswoche.ch/de/blogs/leibspeise/714682/lachs-auf-lauchbett.htm
0,714791.0,2016-03-22,Basler Polizei überwacht Handys ohne rechtliche Grundlage,news,http://www.tageswoche.ch/de/2016_13/basel/714791/basler-polizei-ueberwacht-handys-ohne-rechtliche-grundlage.htm
0,714810.0,2016-03-21,Nina Zimmer wird «Superdirektorin» in Bern,news,http://www.tageswoche.ch/de/2016_13/kultur/714810/nina-zimmer-wird-superdirektorin-in-bern.htm
0,714817.0,2016-03-28,Fondation Beyeler plant Erweiterungsbau mit Geld von Milliardär Hansjörg Wyss,news,http://www.tageswoche.ch/de/2016_13/kultur/714817/fondation-beyeler-plant-erweiterungsbau-mit-geld-von-milliardaer-hansjoerg-wyss.htm
0,714821.0,2016-03-23,Präzis wie Uhrwerke: Schweizer Drummer sind Exportschlager,news,http://www.tageswoche.ch/de/2016_13/kultur/714821/praezis-wie-uhrwerke-schweizer-drummer-sind-exportschlager.htm
0,714834.0,2016-03-29,Innovationspark Allschwil: Die Erfolgsgeschichte zeigt Risse,news,http://www.tageswoche.ch/de/2016_13/basel/714834/innovationspark-allschwil-die-erfolgsgeschichte-zeigt-risse.htm
0,714888.0,2016-03-22,Zum 75. Geburtstag: Bruno Ganz in seinen Paraderollen,blog,http://www.tageswoche.ch/de/blogs/listomania/714888/zum-75-geburtstag-bruno-ganz-in-seinen-paraderollen.htm
0,714899.0,2016-03-22,Asylsuchende verüben immer weniger Straftaten,news,http://www.tageswoche.ch/de/2016_13/basel/714899/asylsuchende-verueben-immer-weniger-straftaten.htm
0,714915.0,2016-03-22,Der Rosenkrieg um das Shift-Mode-Areal geht weiter,news,http://www.tageswoche.ch/de/2016_13/basel/714915/der-rosenkrieg-um-das-shift-mode-areal-geht-weiter.htm
0,714981.0,2016-03-23,Traditionsgeschäft Spira wagt Neubeginn mit Pop-Up-Stores,news,http://www.tageswoche.ch/de/2016_13/basel/714981/traditionsgeschaeft-spira-wagt-neubeginn-mit-pop-up-stores.htm
0,714988.0,2016-03-24,Bei der Basler Steuerverwaltung verjähren Verlustscheine in der Höhe von 98 Millionen Franken,news,http://www.tageswoche.ch/de/2016_13/basel/714988/bei-der-basler-steuerverwaltung-verjaehren-verlustscheine-in-der-hoehe-von-98-millionen-franken.htm
0,714998.0,2016-03-26,Freie Strasse: Die spanischen Budgetketten kommen,news,http://www.tageswoche.ch/de/2016_13/basel/714998/freie-strasse-die-spanischen-budgetketten-kommen.htm
0,715092.0,2016-03-28,Der kultigste Coiffeur an der Feldbergstrasse,news,http://www.tageswoche.ch/de/2016_13/basel/715092/der-kultigste-coiffeur-an-der-feldbergstrasse.htm
0,715105.0,2016-03-25,28 Millionen Franken für 550 Meter Veloweg,news,http://www.tageswoche.ch/de/2016_13/basel/715105/28-millionen-franken-fuer-550-meter-veloweg.htm
0,715215.0,2016-03-28,«Zvizdan»: Liebe im Schatten des Bürgerkriegs,news,http://www.tageswoche.ch/de/2016_12/kultur/715215/zvizdan-liebe-im-schatten-des-buergerkriegs.htm
0,715268.0,2016-03-28,So viele Flüchtlingskinder gehen in Basel zur Schule,news,http://www.tageswoche.ch/de/2016_13/basel/715268/so-viele-fluechtlingskinder-gehen-in-basel-zur-schule.htm
0,715299.0,2016-04-06,Galerie Vitrine: Londoner Pfupf für den Vogesenplatz,news,http://www.tageswoche.ch/de/2016_14/kultur/715299/galerie-vitrine-londoner-pfupf-fuer-den-vogesenplatz.htm
0,715325.0,2016-03-29,Umbrüche an der Vogesenstrasse: Zwischengenutzte Altbauten weichen Eigentumswohnungen,news,http://www.tageswoche.ch/de/2016_14/basel/715325/umbrueche-an-der-vogesenstrasse-zwischengenutzte-altbauten-weichen-eigentumswohnungen.htm
0,715346.0,2016-03-30,«Aloys»: ein Schweizer Beziehungskrimi mit Wiener Schmäh,news,http://www.tageswoche.ch/de/2016_14/kultur/715346/aloys-ein-schweizer-beziehungskrimi-mit-wiener-schmaeh.htm
0,715358.0,2016-03-31,Hamid: Ein Analphabet aus Afghanistan ist Klassenbester in Basel,news,http://www.tageswoche.ch/de/2016_14/basel/715358/hamid-ein-analphabet-aus-afghanistan-ist-klassenbester-in-basel.htm
0,715391.0,2016-03-29,Gabriel Brönnimann wird neuer Leiter Regio der TagesWoche,blog,http://www.tageswoche.ch/de/blogs/mittendrin/715391/gabriel-broennimann-wird-neuer-leiter-regio-der-tageswoche.htm
0,715401.0,2016-03-29,Via Surftrip zum Secondhand-Laden,news,http://www.tageswoche.ch/de/2016_14/basel/715401/via-surftrip-zum-secondhand-laden.htm
0,715465.0,2016-08-23,Debütroman übers Älterwerden: Jetzt ist das Kind tot und die Dinge nehmen ihren Lauf,news,http://www.tageswoche.ch/de/2016_14/kultur/715465/debuetroman-uebers-aelterwerden-jetzt-ist-das-kind-tot-und-die-dinge-nehmen-ihren-lauf.htm
0,715471.0,2016-03-30,Nur noch 1500 weisse Gratis-Parkplätze in Basel ,news,http://www.tageswoche.ch/de/2016_14/basel/715471/nur-noch-1500-weisse-gratis-parkplaetze-in-basel.htm
0,715541.0,2016-04-01,Ich habe meine Facebook-Freunde ausspioniert und sie haben es gehasst,news,http://www.tageswoche.ch/de/2016_14/basel/715541/ich-habe-meine-facebook-freunde-ausspioniert-und-sie-haben-es-gehasst.htm
0,715628.0,2016-04-03,Drei Jungunternehmer machen aus dem Gundeldingerhof eine Burger-Fabrik,news,http://www.tageswoche.ch/de/2016_14/basel/715628/drei-jungunternehmer-machen-aus-dem-gundeldingerhof-eine-burger-fabrik.htm
0,715630.0,2016-04-01,Hustle dich rein!: Oxford für Schlaue,news,http://www.tageswoche.ch/de/2016_14/leben/715630/hustle-dich-rein-oxford-fuer-schlaue.htm
0,715722.0,2016-04-04,Streit um den Kasernenumbau kurz vor der Zielgerade neu entfacht,news,http://www.tageswoche.ch/de/2016_14/basel/715722/streit-um-den-kasernenumbau-kurz-vor-der-zielgerade-neu-entfacht.htm
0,715732.0,2016-04-09,Zwischen Wahn und Weltrekord: Roman Dossenbach stemmt über 1000 Liegestütze am Tag,news,http://www.tageswoche.ch/de/2016_14/basel/715732/zwischen-wahn-und-weltrekord-roman-dossenbach-stemmt-ueber-1000-liegestuetze-am-tag.htm
0,715743.0,2016-04-03,Far Cry: Primal – Steinzeit-Abenteuer,blog,http://www.tageswoche.ch/de/blogs/Spieltrieb/715743/far-cry-primal-steinzeit-abenteuer.htm
0,715832.0,2016-04-08,"Lesben, überall Lesben!",news,http://www.tageswoche.ch/de/2016_14/kultur/715832/lesben-ueberall-lesben.htm
0,715876.0,2016-04-04,«Mein Körper sagt: Jetzt ist genug» – Degen tritt per Ende Saison zurück,news,http://www.tageswoche.ch/de/2016_14/sport/715876/mein-koerper-sagt-jetzt-ist-genug-degen-tritt-per-ende-saison-zurueck.htm
0,715923.0,2016-04-05,Wie offen darf das Nutzungskonzept des Kasernen-Hauptbaus sein?,news,http://www.tageswoche.ch/de/2016_14/basel/715923/wie-offen-darf-das-nutzungskonzept-des-kasernen-hauptbaus-sein.htm
0,715955.0,2016-04-06,Die leise Erfolgsgeschichte des Gareth Bale bei Real Madrid,news,http://www.tageswoche.ch/de/2016_14/sport/715955/die-leise-erfolgsgeschichte-des-gareth-bale-bei-real-madrid.htm
0,716008.0,2016-04-06,Plastikgriffe oder Felsvorsprünge? Im Klettern zählt nicht nur Leistung,news,http://www.tageswoche.ch/de/2016_14/leben/716008/plastikgriffe-oder-felsvorspruenge-im-klettern-zaehlt-nicht-nur-leistung.htm
0,716017.0,2016-04-06,"Elisabeth Kopp: «Wenn mein Mann gemault hätte, wäre ich nicht in die Politik»",news,http://www.tageswoche.ch/de/2016_14/basel/716017/elisabeth-kopp-wenn-mein-mann-gemault-haette-waere-ich-nicht-in-die-politik.htm
0,716047.0,2016-04-06,Die Geschichte der Schweizer Banknoten,newswire,http://www.tageswoche.ch/de/2016_14/schweiz/716047/die-geschichte-der-schweizer-banknoten.htm
0,716070.0,2016-04-11,"«Könnt ihr etwas leiser klatschen, liebe Schweizer?»",news,http://www.tageswoche.ch/de/2016_14/kultur/716070/koennt-ihr-etwas-leiser-klatschen-liebe-schweizer.htm
0,716125.0,2016-04-07,Die Debatte um den Umbau der Kaserne kommt zu spät,news,http://www.tageswoche.ch/de/2016_15/basel/716125/die-debatte-um-den-umbau-der-kaserne-kommt-zu-spaet.htm
0,716209.0,2016-04-11,Russischer Dissident in Basel verhaftet – das steckt dahinter,news,http://www.tageswoche.ch/de/2016_15/basel/716209/russischer-dissident-in-basel-verhaftet-das-steckt-dahinter.htm
0,716221.0,2016-04-18,Der Traum von der gewaltigen Gletschergrotte,news,http://www.tageswoche.ch/de/2016_16/leben/716221/der-traum-von-der-gewaltigen-gletschergrotte.htm
0,716223.0,2016-04-10,Terror aus den Banlieues: Ist die Religion schuld oder der Säkularismus?,news,http://www.tageswoche.ch/de/2016_15/international/716223/terror-aus-den-banlieues-ist-die-religion-schuld-oder-der-saekularismus.htm
0,716247.0,2016-04-10,Der Kulturminister hat eine Schwäche für den Nazi-Staat,news,http://www.tageswoche.ch/de/2016_15/international/716247/der-kulturminister-hat-eine-schwaeche-fuer-den-nazi-staat.htm
0,716378.0,2016-04-11,"Ausschreitungen nach FCB-Spiel: Gummischrot, zwei Festnahmen und Verletzte bei Polizei und Fans",news,http://www.tageswoche.ch/de/2016_15/sport/716378/ausschreitungen-nach-fcb-spiel-gummischrot-zwei-festnahmen-und-verletzte-bei-polizei-und-fans.htm
0,716424.0,2016-04-12,"Bitte setzen, wir erklären Ihnen jetzt mal Design",news,http://www.tageswoche.ch/de/2016_16/kultur/716424/bitte-setzen-wir-erklaeren-ihnen-jetzt-mal-design.htm
0,716426.0,2016-04-12,«Nach der Operation hatte ich das seltsame Gefühl: Das ist nicht mehr dein Bein»,news,http://www.tageswoche.ch/de/2016_16/sport/716426/nach-der-operation-hatte-ich-das-seltsame-gefuehl-das-ist-nicht-mehr-dein-bein.htm
0,716477.0,2016-04-14,«Ich brauche eine gewisse Freiheit»,news,http://www.tageswoche.ch/de/2016_16/sport/716477/ich-brauche-eine-gewisse-freiheit.htm
0,716520.0,2016-04-14,"Museen, Moneten und Mäzene – die Geschichte des Museumsbooms in Basel auf einen Blick",news,http://www.tageswoche.ch/de/2016_16/kultur/716520/museen-moneten-und-maezene-die-geschichte-des-museumsbooms-in-basel-auf-einen-blick.htm
0,716545.0,2016-04-29,"Hello, you buy?",news,http://www.tageswoche.ch/de/2016_16/leben/716545/hello-you-buy.htm
0,716559.0,2016-04-13,Ägypten tauscht zwei Inseln gegen eine Brücke,news,http://www.tageswoche.ch/de/2016_16/international/716559/aegypten-tauscht-zwei-inseln-gegen-eine-bruecke.htm
0,716580.0,2016-04-14,Käseabo: Aus der Sennerei direkt aufs Frühstücksbrot,news,http://www.tageswoche.ch/de/2016_16/basel/716580/kaeseabo-aus-der-sennerei-direkt-aufs-fruehstuecksbrot.htm
0,716618.0,2016-04-14,Von Tutanchamun bis van Gogh: Blockbuster-Ausstellungen in den Basler Museen,news,http://www.tageswoche.ch/de/2016_16/kultur/716618/von-tutanchamun-bis-van-gogh-blockbuster-ausstellungen-in-den-basler-museen.htm
0,716658.0,2016-04-13,«Catch a Car» will von Basel aus andere Städte erobern,news,http://www.tageswoche.ch/de/2016_16/basel/716658/catch-a-car-will-von-basel-aus-andere-staedte-erobern.htm
0,716687.0,2016-04-13,Neue Picassos als Dauergäste in der Fondation Beyeler,news,http://www.tageswoche.ch/de/2016_16/kultur/716687/neue-picassos-als-dauergaeste-in-der-fondation-beyeler.htm
0,716699.0,2016-04-13,BS-Wahlgesetz erneut revidiert: Grosser Rat streicht Quorum,newswire,http://www.tageswoche.ch/de/2016_16/basel/716699/bs-wahlgesetz-erneut-revidiert-grosser-rat-streicht-quorum.htm
0,716723.0,2016-04-14,So viel Grau! Aber kein Grauen im neuen Kunstmuseum,news,http://www.tageswoche.ch/de/2016_16/kultur/716723/so-viel-grau-aber-kein-grauen-im-neuen-kunstmuseum.htm
0,716743.0,2016-04-14,Hände weg von den Tauben! ,news,http://www.tageswoche.ch/de/2016_16/basel/716743/haende-weg-von-den-tauben.htm
0,716762.0,2016-04-15,Scientology biedert sich bei Muslimen an,news,http://www.tageswoche.ch/de/2016_16/basel/716762/scientology-biedert-sich-bei-muslimen-an.htm
0,716787.0,2016-04-15,Eine Eröffnungsausstellung ohne Gefälligkeiten,news,http://www.tageswoche.ch/de/2016_16/kultur/716787/eine-eroeffnungsausstellung-ohne-gefaelligkeiten.htm
0,716856.0,2016-04-16,"Speed in der Petersilie, Opium im Salatstrunk – Drogenküche in der Lady Bar",news,http://www.tageswoche.ch/de/2016_16/leben/716856/speed-in-der-petersilie-opium-im-salatstrunk-drogenkueche-in-der-lady-bar.htm
0,716864.0,2016-04-18,"Adil Koller: «Nett zu sein, bringt nichts»",news,http://www.tageswoche.ch/de/2016_16/basel/716864/adil-koller-nett-zu-sein-bringt-nichts.htm
0,716989.0,2016-04-17,Was sagen die Baslerinnen und Basler zu ihrem neuen Kunsttempel?,blog,http://www.tageswoche.ch/de/blogs/bildstoff/716989/was-sagen-die-baslerinnen-und-basler-zu-ihrem-neuen-kunsttempel.htm
0,717054.0,2016-04-18,Mäzen sponsert der Schweiz ein Polarinstitut und eine Antarktis-Expedition,newswire,http://www.tageswoche.ch/de/2016_17/schweiz/717054/maezen-sponsert-der-schweiz-ein-polarinstitut-und-eine-antarktis-expedition.htm
0,717110.0,2016-04-20,Der Abstieg eines SVP-Shootingstars ,news,http://www.tageswoche.ch/de/2016_17/basel/717110/der-abstieg-eines-svp-shootingstars.htm
0,717114.0,2016-04-20,Was tun mit Majestätsbeleidigung?,news,http://www.tageswoche.ch/de/2016_17/leben/717114/was-tun-mit-majestaetsbeleidigung.htm
0,717128.0,2016-04-20,Wird die SBB-Schalterhalle zur Migros-Mall?,news,http://www.tageswoche.ch/de/2016_17/basel/717128/wird-die-sbb-schalterhalle-zur-migros-mall.htm
0,717132.0,2016-04-19,Schweizer Freeride-Weltmeisterin Estelle Balet bei Videodreh tödlich verunglückt,newswire,http://www.tageswoche.ch/de/2016_17/schweiz/717132/schweizer-freeride-weltmeisterin-estelle-balet-bei-videodreh-toedlich-verunglueckt.htm
0,717149.0,2016-04-20,"«Game of Thrones» – 7 Figuren, die auferstehen sollten",blog,http://www.tageswoche.ch/de/blogs/listomania/717149/game-of-thrones-7-figuren-die-auferstehen-sollten.htm
0,717245.0,2016-04-20,Überfall auf Kampfsportschule füllt 61 Aktenordner auf einen Dätsch,news,http://www.tageswoche.ch/de/2016_17/basel/717245/ueberfall-auf-kampfsportschule-fuellt-61-aktenordner-auf-einen-daetsch.htm
0,717255.0,2016-04-21,Biel-Benken lagert seine zugeteilten Asylsuchenden aus,news,http://www.tageswoche.ch/de/2016_17/basel/717255/biel-benken-lagert-seine-zugeteilten-asylsuchenden-aus.htm
0,717267.0,2016-05-02,Was für ein Trip! In Hieronymus Boschs Garten der Widerwärtigkeiten,news,http://www.tageswoche.ch/de/2016_17/kultur/717267/was-fuer-ein-trip-in-hieronymus-boschs-garten-der-widerwaertigkeiten.htm
0,717320.0,2016-04-22,"Was lange währt, wird jetzt wenigstens eröffnet: 7 Antworten zum neuen Rheinuferweg",news,http://www.tageswoche.ch/de/2016_17/basel/717320/was-lange-waehrt-wird-jetzt-wenigstens-eroeffnet-7-antworten-zum-neuen-rheinuferweg.htm
0,717336.0,2016-04-21,Fotoautomat des Schreckens soll Raucher zum Aufhören motivieren,newswire,http://www.tageswoche.ch/de/2016_17/schweiz/717336/fotoautomat-des-schreckens-soll-raucher-zum-aufhoeren-motivieren.htm
0,717358.0,2016-04-22,Versinkt Baselland im Bildungs-Chaos?,news,http://www.tageswoche.ch/de/2016_17/basel/717358/versinkt-baselland-im-bildungs-chaos.htm
0,717433.0,2016-04-22,Pharma-Lobby bezahlt Lehrstuhl – aber nur solange ihr Mann drauf sitzt,news,http://www.tageswoche.ch/de/2016_17/basel/717433/pharma-lobby-bezahlt-lehrstuhl-aber-nur-solange-ihr-mann-drauf-sitzt.htm
0,717439.0,2016-04-24,Busle bim Umewusle: Zu Besuch an der «Cats»-Premiere,news,http://www.tageswoche.ch/de/2016_17/kultur/717439/busle-bim-umewusle-zu-besuch-an-der-cats-premiere.htm
0,717456.0,2016-04-25,Guy Morin: «Mich hat Telebasel als Zuschauer verloren»,news,http://www.tageswoche.ch/de/2016_17/basel/717456/guy-morin-mich-hat-telebasel-als-zuschauer-verloren.htm
0,717470.0,2016-04-22,Entlastung für das Wettstein-Quartier: Neuer Schnellbus von der Roche zum Bahnhof SBB geplant,news,http://www.tageswoche.ch/de/2016_17/basel/717470/entlastung-fuer-das-wettstein-quartier-neuer-schnellbus-von-der-roche-zum-bahnhof-sbb-geplant.htm
0,717476.0,2016-04-24,Ein «Basler» Multi am Pranger,news,http://www.tageswoche.ch/de/2016_17/basel/717476/ein-basler-multi-am-pranger.htm
0,717511.0,2016-04-23,Der neue Rheinuferweg ist eröffnet,news,http://www.tageswoche.ch/de/2016_17/basel/717511/der-neue-rheinuferweg-ist-eroeffnet.htm
0,717621.0,2016-04-30,"Laser, Adler, Fangnetze: Die Luftschlacht gegen die Drohnen",news,http://www.tageswoche.ch/de/2016_18/leben/717621/laser-adler-fangnetze-die-luftschlacht-gegen-die-drohnen.htm
0,717645.0,2016-04-25,Blätterteig-Ohren mit Tapenade,blog,http://www.tageswoche.ch/de/blogs/leibspeise/717645/blaetterteig-ohren-mit-tapenade.htm
0,717663.0,2016-07-01,Im Bird’s Eye fand Sarah Reid eine neue Familie,news,http://www.tageswoche.ch/de/2016_27/kultur/717663/im-bird-s-eye-fand-sarah-reid-eine-neue-familie.htm
0,717714.0,2016-04-27,"Einmal durchschütteln, bitte! Wie bei «Telebasel» alles neu wurde",news,http://www.tageswoche.ch/de/2016_18/basel/717714/einmal-durchschuetteln-bitte-wie-bei-telebasel-alles-neu-wurde.htm
0,717754.0,2016-05-02,Die Serben wollen den Wohlstand der EU und die Liebe von Väterchen Putin,news,http://www.tageswoche.ch/de/2016_18/international/717754/die-serben-wollen-den-wohlstand-der-eu-und-die-liebe-von-vaeterchen-putin.htm
0,717817.0,2016-04-28,Nicht lachen. Entwaffnen!,news,http://www.tageswoche.ch/de/2016_18/schweiz/717817/nicht-lachen-entwaffnen.htm
0,717825.0,2016-04-27,"Er spielt kaum noch Schlagzeug, aber seinem Takt folgen Basler Bands",news,http://www.tageswoche.ch/de/2016_18/kultur/717825/er-spielt-kaum-noch-schlagzeug-aber-seinem-takt-folgen-basler-bands.htm
0,717847.0,2016-04-27,Initiative «Recht auf Wohnen» ist lanciert  ,news,http://www.tageswoche.ch/de/2016_18/basel/717847/initiative-recht-auf-wohnen-ist-lanciert.htm
0,717855.0,2016-05-05,"«Das Leben drehen»: Mein Vater, der Kameraheld",news,http://www.tageswoche.ch/de/2016_18/kultur/717855/das-leben-drehen-mein-vater-der-kameraheld.htm
0,717869.0,2016-05-09,Was ist bloss mit Tilda Swinton los?,news,http://www.tageswoche.ch/de/2016_18/kultur/717869/was-ist-bloss-mit-tilda-swinton-los.htm
0,717880.0,2016-05-07,Die Jungen vom Roten Kreuz machen alles für ein freudiges Gesicht,news,http://www.tageswoche.ch/de/2016_18/basel/717880/die-jungen-vom-roten-kreuz-machen-alles-fuer-ein-freudiges-gesicht.htm
0,717888.0,2016-04-27,Atlético legt ein 1:0 gegen die Bayern vor,newswire,http://www.tageswoche.ch/de/2016_18/sport/717888/atletico-legt-ein-10-gegen-die-bayern-vor.htm
0,717948.0,2016-04-30,Dieses französische Pasta-Rezept bedeutet Krieg,news,http://www.tageswoche.ch/de/2016_18/international/717948/dieses-franzoesische-pasta-rezept-bedeutet-krieg.htm
0,718063.0,2016-05-16,Herbert Feuerstein im Interview: «Ich muss jetzt alleine quaken»,news,http://www.tageswoche.ch/de/2016_20/kultur/718063/herbert-feuerstein-im-interview-ich-muss-jetzt-alleine-quaken.htm
0,718067.0,2016-04-30,Zuviel Techno für Basel: Aus Schallplatz wird der Hip-Hop-Club Vice,news,http://www.tageswoche.ch/de/2016_18/kultur/718067/zuviel-techno-fuer-basel-aus-schallplatz-wird-der-hip-hop-club-vice.htm
0,718220.0,2016-05-02,"On Maria, 14 years, Part I",blog,http://www.tageswoche.ch/de/blogs/askauntiesam/718220/on-maria-14-years-part-i.htm
0,718222.0,2016-05-02,"On Maria, 14 years, Part II",blog,http://www.tageswoche.ch/de/blogs/askauntiesam/718222/on-maria-14-years-part-ii.htm
0,718246.0,2016-05-04,Nur mit mehr Willen kommt Europa aus dem Sumpf,news,http://www.tageswoche.ch/de/2016_19/international/718246/nur-mit-mehr-willen-kommt-europa-aus-dem-sumpf.htm
0,718249.0,2016-05-04,"Tschüss Rhein, willkommen in Photoshop-Basel",news,http://www.tageswoche.ch/de/2016_19/basel/718249/tschuess-rhein-willkommen-in-photoshop-basel.htm
0,718285.0,2016-05-03,Hacker Hernani Marques: «Mit der Büpf-Revision wird ein digitaler Totalitarismus eingeführt»,news,http://www.tageswoche.ch/de/2016_19/schweiz/718285/hacker-hernani-marques-mit-der-buepf-revision-wird-ein-digitaler-totalitarismus-eingefuehrt.htm
0,718291.0,2016-05-02,Adieu patpatpat: Patrik Tschudin ist gestorben,news,http://www.tageswoche.ch/de/2016_19/basel/718291/adieu-patpatpat-patrik-tschudin-ist-gestorben.htm
0,718336.0,2016-05-04,Foodtrucks bleiben im Bewilligungs-Dschungel stecken,news,http://www.tageswoche.ch/de/2016_19/basel/718336/foodtrucks-bleiben-im-bewilligungs-dschungel-stecken.htm
0,718372.0,2016-05-03,Regierung kommt Hauseigentümern mit 7 Millionen entgegen,news,http://www.tageswoche.ch/de/2016_19/basel/718372/regierung-kommt-hauseigentuemern-mit-7-millionen-entgegen.htm
0,718381.0,2016-05-04,Virginia Masárová – mit Schwarzeneggers Regeln in den Körperkunst-Olymp,news,http://www.tageswoche.ch/de/2016_19/leben/718381/virginia-masarova-mit-schwarzeneggers-regeln-in-den-koerperkunst-olymp.htm
0,718433.0,2016-05-08,Arte TV – zwischen Traumfabrik und Wirklichkeit,news,http://www.tageswoche.ch/de/2016_19/international/718433/arte-tv-zwischen-traumfabrik-und-wirklichkeit.htm
0,718440.0,2016-05-05,Sekundarschullehrer werden wegen Sparauftrag entlassen,news,http://www.tageswoche.ch/de/2016_19/basel/718440/sekundarschullehrer-werden-wegen-sparauftrag-entlassen.htm
0,718777.0,2016-05-09,Fantasy Basel 2016: ein erfolgreicher Familienausflug für Star-Wars-Fans,blog,http://www.tageswoche.ch/de/blogs/Spieltrieb/718777/fantasy-basel-2016-ein-erfolgreicher-familienausflug-fuer-star-wars-fans.htm
0,718798.0,2016-05-09,Das U-Abo wird 40 Franken teurer,newswire,http://www.tageswoche.ch/de/2016_20/basel/718798/das-u-abo-wird-40-franken-teurer.htm
0,718800.0,2016-05-12,Von der Selbsttherapie zum Meisterwerk: «Pet Sounds» der Beach Boys,news,http://www.tageswoche.ch/de/2016_19/kultur/718800/von-der-selbsttherapie-zum-meisterwerk-pet-sounds-der-beach-boys.htm
0,718830.0,2016-05-30,Journalisten im Film: Enthüllen wir die Wahrheit!,news,http://www.tageswoche.ch/de/2016_22/kultur/718830/journalisten-im-film-enthuellen-wir-die-wahrheit.htm
0,718906.0,2016-05-11,Die neue Saison verspricht viel Kampf & Selbstbestimmung,news,http://www.tageswoche.ch/de/2016_20/kultur/718906/die-neue-saison-verspricht-viel-kampf-selbstbestimmung.htm
0,718916.0,2016-05-13,Alles Porno? Was Jugendliche wirklich filmen und schauen,news,http://www.tageswoche.ch/de/2016_20/kultur/718916/alles-porno-was-jugendliche-wirklich-filmen-und-schauen.htm
0,718918.0,2016-05-10,Im zweiten Anlauf soll die Rutschpartie in den Rhein gelingen,news,http://www.tageswoche.ch/de/2016_20/basel/718918/im-zweiten-anlauf-soll-die-rutschpartie-in-den-rhein-gelingen.htm
0,718927.0,2016-05-15,1920: Die Kommunisten verlassen die Sozialdemokratische Partei,news,http://www.tageswoche.ch/de/2016_20/leben/718927/1920-die-kommunisten-verlassen-die-sozialdemokratische-partei.htm
0,718937.0,2016-05-10,Aargauer Parlament legt Pendlerabzug auf 7000 Franken fest,newswire,http://www.tageswoche.ch/de/2016_20/sport/718937/aargauer-parlament-legt-pendlerabzug-auf-7000-franken-fest.htm
0,718965.0,2016-05-10,Imagekorrektur in letzter Minute,news,http://www.tageswoche.ch/de/2016_20/basel/718965/imagekorrektur-in-letzter-minute.htm
0,718972.0,2016-06-04,Hauptsache Schloss. Und Hauptsache in den Bündner Bergen,news,http://www.tageswoche.ch/de/2016_22/leben/718972/hauptsache-schloss-und-hauptsache-in-den-buendner-bergen.htm
