Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_31/sport/725842,673,631,00:02:43,396,"87,12 %","69,69 %","0,00 CHF"
/de/2016_27/basel/723448,668,608,00:03:13,210,"71,43 %","42,96 %","0,00 CHF"
/de/2016_31/basel/725684,663,618,00:03:04,251,"77,69 %","58,67 %","0,00 CHF"
/de/2016_31/kultur/725884,654,615,00:02:38,30,"63,33 %","29,66 %","0,00 CHF"
/de/blogs/Spieltrieb/724710,654,573,00:03:57,209,"83,73 %","57,65 %","0,00 CHF"
/de/2016_31/basel/725739,653,595,00:03:32,175,"80,57 %","49,31 %","0,00 CHF"
/de/2016_27/schweiz/723653,650,593,00:04:02,116,"90,52 %","46,31 %","0,00 CHF"
/de/2016_30/international/725327,650,571,00:03:07,37,"59,46 %","37,54 %","0,00 CHF"
/de/2016_31/basel/725599,650,611,00:03:26,282,"85,11 %","58,77 %","0,00 CHF"
/de/2016_29/basel/724591,647,593,00:02:25,97,"58,76 %","36,63 %","0,00 CHF"
/de/2016_10/kultur/713193,640,586,00:05:33,585,"90,94 %","90,47 %","0,00 CHF"
/de/2016_26/basel/722807,640,570,00:04:26,520,"83,46 %","80,16 %","0,00 CHF"
/de/blogs/listomania/723639,633,577,00:02:48,253,"87,35 %","63,19 %","0,00 CHF"
/de/2016_28/international/723908,632,592,00:04:32,296,"87,50 %","67,09 %","0,00 CHF"
/de/2016_31/international/725636,632,605,00:02:53,533,"93,43 %","86,08 %","0,00 CHF"
/de/2016_27/leben/723236,629,573,00:05:07,300,"81,67 %","66,61 %","0,00 CHF"
/de/2015_12/basel/683236,628,593,00:08:55,591,"94,75 %","94,11 %","0,00 CHF"
/de/2012_40/leben/469385,627,591,00:08:11,590,"93,22 %","92,98 %","0,00 CHF"
/wochenausgabe,627,495,00:01:29,55,"74,55 %","37,32 %","0,00 CHF"
/de/2013_26/basel/556692,620,550,00:05:30,514,"80,35 %","80,16 %","0,00 CHF"
/de/2015_21/basel/688737,615,589,00:03:34,585,"93,68 %","93,50 %","0,00 CHF"
/classifieds/view/1240/designer-tisch-birkenholz,612,434,00:00:35,27,"66,67 %","28,76 %","0,00 CHF"
/de/2016_29/kultur/724679,612,556,00:04:11,204,"82,84 %","60,95 %","0,00 CHF"
