Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_41/basel/,6641,4746,00:00:59,374,"33,96 %","23,07 %","0,00 CHF"
/de/2016_9/basel/712394,6627,6059,00:03:45,4394,"79,95 %","67,63 %","0,00 CHF"
/de/2016_43/basel/733016,6607,6081,00:04:02,3922,"86,59 %","66,22 %","0,00 CHF"
/de/2016_33/basel/726536,6596,6193,00:03:22,4330,"86,47 %","70,07 %","0,00 CHF"
/de/2016_11/sport/,6584,4800,00:01:01,378,"34,13 %","27,04 %","0,00 CHF"
/de/2016_23/sport/,6584,5006,00:01:12,1089,"42,79 %","37,56 %","0,00 CHF"
/de/2016_29/sport/724625,6579,6192,00:05:02,4466,"90,95 %","78,60 %","0,00 CHF"
/de/2016_16/sport/,6520,4896,00:01:07,416,"28,37 %","25,97 %","0,00 CHF"
/de/2016_17/basel/717511,6445,5519,00:03:39,3215,"74,68 %","61,10 %","0,00 CHF"
/de/2016_27/basel/723186,6429,5904,00:04:27,4268,"87,00 %","73,34 %","0,00 CHF"
/de/2016_26/sport/722664,6423,6020,00:03:36,4556,"88,92 %","78,27 %","0,00 CHF"
/de/2016_34/basel/727261,6423,5974,00:06:12,4515,"88,13 %","76,09 %","0,00 CHF"
/de/2016_17/basel/717152,6422,5594,00:04:15,4137,"83,51 %","73,34 %","0,00 CHF"
/de/blogs/listomania/719490,6402,6065,00:03:55,5523,"92,32 %","87,39 %","0,00 CHF"
/de/2014_32/schweiz/665467,6366,6021,00:03:13,6002,"93,69 %","92,76 %","0,00 CHF"
/de/2016_19/sport/718570,6357,5930,00:02:29,5278,"92,04 %","84,66 %","0,00 CHF"
/de/2016_26/sport/,6345,4783,00:01:22,556,"42,09 %","33,60 %","0,00 CHF"
/de/2016_21/international/719786,6330,5724,00:04:27,5294,"82,13 %","78,52 %","0,00 CHF"
/de/2016_25/sport/,6301,4718,00:01:25,686,"39,94 %","33,77 %","0,00 CHF"
/de/2016_41/basel/731474,6293,5763,00:03:42,4094,"85,71 %","71,71 %","0,00 CHF"
/de/2016_45/kultur/734098,6277,5595,00:05:05,5053,"88,50 %","82,91 %","0,00 CHF"
/de/2016_38/sport/,6230,4451,00:00:58,362,"34,81 %","24,53 %","0,00 CHF"
/de/2016_8/schweiz/711708,6219,5696,00:05:08,4449,"90,72 %","78,74 %","0,00 CHF"
/de/2016_9/kultur/712264,6201,5464,00:04:20,3497,"77,61 %","63,78 %","0,00 CHF"
/de/2016_42/sport/731938,6136,5617,00:04:09,4114,"89,45 %","75,67 %","0,00 CHF"
/de/2016_8/basel/711787,6105,5090,00:04:16,2178,"67,31 %","50,65 %","0,00 CHF"
