Seite,Seitenaufrufe,Einzelne Seitenaufrufe,Durchschn Besuchszeit auf Seite,Einstiege,Absprungrate,% Ausstiege,Seitenwert
/de/2016_38/leben/730203,1012,895,00:04:25,372,"78,49 %","53,26 %","0,00 CHF"
/de/2016_38/basel/729838,1011,967,00:02:19,378,"86,51 %","51,63 %","0,00 CHF"
/de/2016_39/basel/730474,991,897,00:02:35,485,"83,92 %","61,05 %","0,00 CHF"
/de/2016_37/basel/729357,989,925,00:02:33,324,"83,33 %","49,34 %","0,00 CHF"
/de/2016_36/basel/728557,978,884,00:04:22,230,"78,26 %","45,91 %","0,00 CHF"
/de/2016_38/international/729818,972,872,00:03:56,336,"75,00 %","53,81 %","0,00 CHF"
/de/2013_08/basel/516715,970,784,00:03:10,699,"73,39 %","68,14 %","0,00 CHF"
/de/2016_38/basel/729624,963,860,00:03:26,284,"59,86 %","41,95 %","0,00 CHF"
/de/2016_39/basel/730409,963,884,00:03:17,379,"86,28 %","57,11 %","0,00 CHF"
/de/2016_40/leben/,960,714,00:01:08,18,"44,44 %","24,06 %","0,00 CHF"
/de/2016_37/sport/729584,957,886,00:03:27,610,"88,36 %","75,44 %","0,00 CHF"
/de/2012_32/sport/449400,956,751,00:04:15,563,"69,45 %","68,10 %","0,00 CHF"
/de/2016_40/international/730983,950,847,00:05:15,246,"70,73 %","54,21 %","0,00 CHF"
/de/blogs/leibspeise/729058,939,862,00:02:22,651,"87,25 %","73,59 %","0,00 CHF"
/de/2016_39/kultur/730721,927,841,00:03:34,433,"82,68 %","62,35 %","0,00 CHF"
/de/2016_40/international/730865,923,877,00:04:17,682,"92,23 %","81,69 %","0,00 CHF"
/de/2016_36/,922,649,00:01:07,244,"39,34 %","34,71 %","0,00 CHF"
/de/2015_12/basel/683236,920,831,00:06:53,829,"90,59 %","89,67 %","0,00 CHF"
/de/2016_39/leben/,919,740,00:01:41,35,"48,57 %","30,79 %","0,00 CHF"
/de/2016_37/kultur/729375,908,823,00:02:10,281,"85,05 %","50,44 %","0,00 CHF"
/de/2016_39/international/730613,885,820,00:04:00,757,"90,49 %","84,86 %","0,00 CHF"
/de/2016_36/basel/728773,875,809,00:02:36,238,"82,77 %","46,06 %","0,00 CHF"
/de/2016_36/kultur/728488,862,820,00:03:01,434,"86,87 %","66,24 %","0,00 CHF"
/de/2016_5/schweiz/710206,860,786,00:05:06,784,"85,71 %","84,77 %","0,00 CHF"
/classifieds/view/1340/nachmieter-3-5-z-wohnung-80m2-chf1620-inkl-schlossgassse-5-basel,855,559,00:00:44,28,"75,00 %","23,39 %","0,00 CHF"
/de/2016_39/basel/730584,850,798,00:03:56,409,"88,26 %","65,76 %","0,00 CHF"
/de/2016_38/basel/730027,837,775,00:02:48,85,"74,12 %","39,07 %","0,00 CHF"
/de/2016_36/kultur/728584,811,746,00:03:42,499,"89,38 %","72,13 %","0,00 CHF"
/classifieds/view/1345/kleines-ferienhaus-in-sditalien-zu-verkaufen-32-784-chf,806,490,00:01:04,20,"50,00 %","21,71 %","0,00 CHF"
/de/2014_31/basel/665174,806,742,00:05:25,697,"87,52 %","85,61 %","0,00 CHF"
/de/2014_31/basel/665288,805,726,00:04:52,689,"88,24 %","85,09 %","0,00 CHF"
/de/2016_39/schweiz/730729,804,733,00:01:24,60,"65,00 %","35,82 %","0,00 CHF"
/de/2016_38/sport/729762,798,729,00:01:37,135,"65,93 %","39,60 %","0,00 CHF"
/de/2016_33/sport/730173,793,732,00:02:02,357,"81,23 %","60,40 %","0,00 CHF"
/classifieds/view/1336/haus-zu-verkaufen,787,580,00:01:29,32,"65,62 %","31,39 %","0,00 CHF"
/de/2016_36/basel/728722,786,724,00:03:02,356,"82,02 %","57,25 %","0,00 CHF"
/de/2016_39/basel/730318,784,744,00:02:00,577,"86,14 %","71,68 %","0,00 CHF"
/de/2016_38/kultur/730002/?campaign_id=A100,779,713,00:01:53,712,"88,06 %","85,75 %","0,00 CHF"
/de/2016_36/kultur/728594,771,723,00:04:35,540,"89,63 %","78,08 %","0,00 CHF"
/de/2016_40/basel/731165,771,715,00:02:07,543,"87,85 %","70,04 %","0,00 CHF"
/de/2016_39/leben/730582,766,705,00:03:35,434,"80,18 %","63,58 %","0,00 CHF"
/de/2016_39/basel/730326,763,674,00:03:54,86,"84,88 %","44,17 %","0,00 CHF"
/de/2016_37/sport/729297,762,728,00:03:19,313,"87,86 %","62,73 %","0,00 CHF"
/de/blogs/mittendrin/699406,762,676,00:00:49,34,"38,24 %","27,69 %","0,00 CHF"
/de/2016_38/kultur/729126,761,714,00:04:09,326,"81,90 %","61,76 %","0,00 CHF"
/de/2016_40/sport/730836,753,688,00:02:59,197,"77,66 %","55,78 %","0,00 CHF"
/de/2016_37/kultur/729212,748,709,00:05:16,487,"92,61 %","79,14 %","0,00 CHF"
/de/2016_38/kultur/729593,745,670,00:03:36,339,"86,43 %","64,56 %","0,00 CHF"
/de/2016_38/schweiz/729766,744,699,00:04:43,466,"90,77 %","71,10 %","0,00 CHF"
/de/2016_36/basel/728698,743,705,00:02:00,86,"79,07 %","38,49 %","0,00 CHF"
/de/2016_40/sport/730803,737,671,00:04:23,172,"78,49 %","56,58 %","0,00 CHF"
/de/2016_38/leben/730218,728,687,00:07:07,257,"79,38 %","65,25 %","0,00 CHF"
/de/2016_39/basel/730271,728,692,00:02:02,103,"78,64 %","38,60 %","0,00 CHF"
/de/2016_39/basel/730534,728,613,00:04:01,93,"79,57 %","39,29 %","0,00 CHF"
/wochenausgabe,728,532,00:01:27,54,"81,48 %","33,65 %","0,00 CHF"
/de/2016_35/kultur/727956,727,694,00:03:56,561,"91,27 %","82,67 %","0,00 CHF"
/de/2016_39/international/730612,722,694,00:03:47,635,"93,54 %","88,37 %","0,00 CHF"
/de/2016_40/,719,532,00:00:58,131,"41,98 %","36,44 %","0,00 CHF"
/de/2016_39/kultur/730300,716,653,00:03:41,172,"76,16 %","53,49 %","0,00 CHF"
/de/2016_36/basel/728498,713,673,00:03:55,162,"61,11 %","42,50 %","0,00 CHF"
/de/2016_36/leben/728869,713,624,00:02:31,310,"77,10 %","55,40 %","0,00 CHF"
/de/2016_39/basel/730570,713,666,00:02:32,520,"88,46 %","74,47 %","0,00 CHF"
/de/2016_36/schweiz/728728,711,672,00:03:28,275,"77,82 %","55,27 %","0,00 CHF"
/de/2016_38/basel/729815,710,654,00:03:18,423,"87,71 %","66,76 %","0,00 CHF"
/de/2016_39/leben/730903,709,671,00:02:58,256,"82,81 %","60,37 %","0,00 CHF"
/de/2012_40/leben/469385,708,651,00:05:00,651,"92,17 %","91,38 %","0,00 CHF"
/de/2016_40/sport/730896,708,665,00:03:43,111,"81,08 %","55,65 %","0,00 CHF"
/de/2016_40/basel/730906,694,621,00:03:07,154,"85,71 %","40,06 %","0,00 CHF"
/de/2016_40/basel/730969,693,627,00:04:25,329,"84,50 %","61,47 %","0,00 CHF"
/de/2016_36/leben/728705,686,639,00:04:54,237,"81,86 %","58,89 %","0,00 CHF"
