,article_id,published,type
0,729836.0,2016-09-14,newswire
0,730508.0,2016-09-22,newswire
0,560223.0,2013-07-15,news
0,727261.0,2016-08-22,news
0,728629.0,2016-08-31,newswire
0,660832.0,2014-06-12,news
0,723256.0,2016-06-28,news
0,730258.0,2016-09-19,newswire
0,109153.0,2011-11-11,news
0,683893.0,2015-03-27,news
0,693453.0,2015-07-15,news
0,695641.0,2015-08-21,news
0,728220.0,2016-08-28,news
0,699494.0,2015-09-27,news
0,569910.0,2013-08-22,news
0,596978.0,2013-10-24,news
0,729038.0,2016-09-05,newswire
0,504012.0,2013-01-24,news
0,570018.0,2013-08-22,news
0,686500.0,2015-04-28,news
0,719017.0,2016-05-11,news
0,721792.0,2016-06-12,news
0,727749.0,2016-08-22,news
0,728536.0,2016-08-30,news
0,730155.0,2016-09-18,newswire
0,730222.0,2016-09-19,newswire
0,663789.0,2014-07-15,news
0,674814.0,2014-12-07,news
0,697439.0,2015-09-01,news
0,731217.0,2016-09-30,newswire
0,389333.0,2012-02-17,news
0,430324.0,2012-06-14,news
0,721730.0,2016-06-11,news
0,724005.0,2016-07-07,news
0,726664.0,2016-08-14,news
0,729713.0,2016-09-13,newswire
0,731214.0,2016-09-30,news
0,730013.0,2016-09-17,news
0,730167.0,2016-09-18,newswire
0,731186.0,2016-09-30,newswire
0,713696.0,2016-03-09,news
0,663250.0,2014-08-04,news
0,698568.0,2015-09-19,news
0,726072.0,2016-08-06,news
0,670713.0,2014-10-16,news
0,730460.0,2016-09-22,newswire
0,660421.0,2014-06-05,news
0,724447.0,2016-07-12,news
0,730494.0,2016-09-22,newswire
0,610294.0,2013-11-28,news
0,676136.0,2014-12-30,news
0,727260.0,2016-08-21,news
0,729181.0,2016-09-07,newswire
0,731063.0,2016-09-29,newswire
0,731197.0,2016-09-30,newswire
0,551042.0,2013-06-15,news
0,631948.0,2014-01-26,news
0,658667.0,2014-05-17,news
0,729498.0,2016-09-10,newswire
0,584953.0,2013-09-30,news
0,692752.0,2015-07-09,news
0,727958.0,2016-08-31,news
0,449437.0,2012-08-17,news
0,666665.0,2014-08-26,news
0,678970.0,2015-01-28,news
0,686761.0,2015-05-06,news
0,704852.0,2015-11-28,news
0,728821.0,2016-09-02,newswire
0,668044.0,2014-09-23,news
0,712932.0,2016-03-01,news
0,721955.0,2016-06-21,news
0,724751.0,2016-07-15,news
0,729034.0,2016-09-05,newswire
0,730006.0,2016-09-16,newswire
0,730297.0,2016-09-20,newswire
0,627601.0,2014-01-16,news
0,633625.0,2014-01-30,news
0,727873.0,2016-08-25,news
0,729035.0,2016-09-05,newswire
0,729680.0,2016-09-13,newswire
0,677550.0,2015-01-10,news
0,715722.0,2016-04-04,news
0,719842.0,2016-05-21,news
0,728808.0,2016-09-02,newswire
0,729223.0,2016-09-07,newswire
0,556766.0,2013-07-02,news
0,671772.0,2014-10-30,news
0,727909.0,2016-08-24,news
0,729096.0,2016-09-08,news
0,730044.0,2016-09-16,newswire
0,730224.0,2016-09-19,newswire
0,678538.0,2015-01-22,news
0,727529.0,2016-08-19,news
0,729484.0,2016-09-10,newswire
0,730898.0,2016-09-27,newswire
0,602468.0,2013-11-07,news
0,697360.0,2015-08-31,news
0,715105.0,2016-03-25,news
0,694832.0,2015-08-07,news
0,702222.0,2015-10-31,news
0,730870.0,2016-09-27,newswire
0,692973.0,2015-07-22,news
0,713567.0,2016-03-12,news
0,719066.0,2016-05-12,news
0,117104.0,2011-11-26,news
0,675618.0,2014-12-12,news
0,730772.0,2016-09-26,newswire
0,675033.0,2014-12-15,news
0,728743.0,2016-09-01,newswire
0,730571.0,2016-09-23,newswire
0,730479.0,2016-09-22,newswire
0,678110.0,2015-01-16,news
0,680808.0,2015-02-17,news
0,714899.0,2016-03-22,news
0,717840.0,2016-04-30,news
0,717942.0,2016-04-28,newswire
0,718937.0,2016-05-10,newswire
0,422263.0,2012-05-10,news
0,623964.0,2014-01-09,news
0,696693.0,2015-08-23,news
0,725444.0,2016-07-27,news
0,726058.0,2016-08-05,news
0,680587.0,2015-02-15,news
0,705926.0,2015-12-09,news
0,715832.0,2016-04-08,news
0,727900.0,2016-08-25,news
0,276601.0,2012-01-13,news
0,721477.0,2016-07-02,news
0,728054.0,2016-08-25,news
0,158288.0,2011-12-22,news
0,412858.0,2012-04-05,news
0,516730.0,2013-02-01,news
0,579159.0,2013-09-12,news
0,608420.0,2013-11-22,news
0,700661.0,2015-10-12,news
0,706599.0,2015-12-16,news
0,725275.0,2016-07-26,news
0,726945.0,2016-08-15,news
0,727269.0,2016-08-16,news
0,729831.0,2016-09-14,newswire
0,729825.0,2016-09-14,newswire
0,730988.0,2016-09-29,news
0,688591.0,2015-05-27,news
0,728131.0,2016-08-26,news
0,730253.0,2016-09-19,newswire
0,404301.0,2012-03-09,news
0,564322.0,2013-07-31,news
0,727293.0,2016-08-16,news
0,728709.0,2016-09-01,newswire
0,729474.0,2016-09-10,newswire
0,731099.0,2016-09-29,newswire
0,589292.0,2013-10-10,news
0,667330.0,2014-09-03,news
0,681414.0,2015-02-26,blog
0,685969.0,2015-04-23,news
0,717320.0,2016-04-22,news
0,730029.0,2016-09-16,newswire
0,729699.0,2016-09-13,newswire
0,730957.0,2016-09-28,newswire
0,469404.0,2012-10-12,news
0,556133.0,2013-07-04,news
0,571618.0,2013-08-22,news
0,660232.0,2014-06-05,news
0,716580.0,2016-04-14,news
0,727840.0,2016-08-23,news
0,727955.0,2016-08-24,news
0,729955.0,2016-09-15,newswire
0,730005.0,2016-09-16,newswire
0,730728.0,2016-09-25,newswire
0,694403.0,2015-07-26,newswire
0,722303.0,2016-06-20,news
0,728528.0,2016-08-30,newswire
0,729747.0,2016-09-13,newswire
0,730841.0,2016-09-26,newswire
0,624884.0,2014-01-09,news
0,723840.0,2016-07-05,news
0,726069.0,2016-08-04,news
0,727516.0,2016-08-21,news
0,730196.0,2016-09-19,newswire
0,731142.0,2016-09-29,newswire
0,546892.0,2013-05-30,news
0,680796.0,2015-02-16,news
0,713688.0,2016-03-09,news
0,719126.0,2016-05-24,news
0,729526.0,2016-09-11,newswire
0,729800.0,2016-09-14,newswire
0,730216.0,2016-09-19,newswire
0,386834.0,2012-02-09,news
0,463487.0,2012-09-28,news
0,658452.0,2014-05-15,news
0,713127.0,2016-03-02,news
0,728389.0,2016-08-29,news
0,728955.0,2016-09-04,newswire
0,731128.0,2016-09-29,newswire
0,730850.0,2016-09-26,newswire
0,546662.0,2013-05-29,news
0,713494.0,2016-03-07,news
0,729183.0,2016-09-07,newswire
0,730153.0,2016-09-18,newswire
0,730663.0,2016-09-24,newswire
0,129603.0,2011-12-16,news
0,695094.0,2015-08-10,news
0,695118.0,2015-08-06,news
0,698508.0,2015-09-17,news
0,714821.0,2016-03-23,news
0,720856.0,2016-06-06,news
0,468726.0,2012-10-12,news
0,702509.0,2015-11-03,news
0,725649.0,2016-08-02,news
0,729726.0,2016-09-13,newswire
0,730533.0,2016-09-22,news
0,170724.0,2011-12-21,newswire
0,445009.0,2012-08-03,news
0,654210.0,2014-03-29,news
0,721017.0,2016-06-07,news
0,729002.0,2016-09-05,newswire
0,729066.0,2016-09-05,newswire
0,729700.0,2016-09-13,newswire
0,730220.0,2016-09-19,newswire
0,533203.0,2013-04-18,news
0,685960.0,2015-04-21,news
0,703820.0,2015-11-18,news
0,705052.0,2015-11-30,newswire
0,728501.0,2016-08-30,news
0,621478.0,2013-12-28,news
0,667577.0,2014-09-09,news
0,691941.0,2015-06-28,news
0,696046.0,2015-08-15,news
0,702583.0,2015-11-06,news
0,720093.0,2016-05-24,news
0,726536.0,2016-08-09,news
0,729197.0,2016-09-07,newswire
0,729261.0,2016-09-07,newswire
0,730035.0,2016-09-16,newswire
0,730067.0,2016-09-17,newswire
0,729652.0,2016-09-12,newswire
0,665633.0,2014-08-14,news
0,716787.0,2016-04-15,news
0,721022.0,2016-06-03,news
0,724533.0,2016-07-13,news
0,729811.0,2016-09-14,newswire
0,433690.0,2012-06-29,news
0,677985.0,2015-01-14,news
0,685691.0,2015-04-18,news
0,692030.0,2015-06-27,news
0,713957.0,2016-03-14,news
0,722601.0,2016-06-20,news
0,727533.0,2016-08-18,news
0,728227.0,2016-08-29,news
0,728662.0,2016-08-31,newswire
0,728443.0,2016-08-30,news
0,730248.0,2016-09-19,newswire
0,730189.0,2016-09-19,newswire
0,730280.0,2016-09-20,newswire
0,730332.0,2016-09-20,newswire
0,527980.0,2013-04-04,news
0,558792.0,2013-07-11,news
0,665172.0,2014-08-24,news
0,675969.0,2014-12-16,news
0,679764.0,2015-02-04,news
0,726109.0,2016-08-04,news
0,728541.0,2016-08-30,newswire
0,730163.0,2016-09-18,newswire
0,730927.0,2016-09-27,newswire
0,528688.0,2013-04-04,news
0,688103.0,2015-05-18,news
0,696397.0,2015-08-19,news
0,704631.0,2015-12-21,news
0,716545.0,2016-04-29,news
